"score",Text,Sentiment
0," ke yordania ke dubaiprabowosubianto kabar pergi ke dubai uni emirat arab selasa ","neutral"
3,"rt setelah tangkap oleh aparat polisi dukung capres prabowo subianto lieus sungkharisma telah tetap bagai ter","positive"
0,"rt prabowo subianto pagi ini tolak ke dubai uni emirat arab bpn prabowo sandiaga atak sang capres pergi ke dubai untu","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt election unrest at least have died as protests ini indonesia turned violent after thousands took tapi the streets ini sup","neutral"
4,"rt kasubag humas ditjen imigrasi sama fernando benar informasi yang edar bahwa prabowo subianto pergi ke dubai uni emi","positive"
0,"sylalalalllaa prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat ","neutral"
0,"rt prabowo subianto pagi ini tolak ke dubai uni emirat arab bpn prabowo sandiaga atak sang capres pergi ke dubai untu","neutral"
4,"rt kasubag humas ditjen imigrasi sama fernando benar informasi yang edar bahwa prabowo subianto pergi ke dubai uni emi","positive"
3,"rt setelah tangkap oleh aparat polisi dukung capres prabowo subianto lieus sungkharisma telah tetap bagai ter","positive"
0,"rt prabowo subianto pagi ini tolak ke dubai uni emirat arab bpn prabowo sandiaga atak sang capres pergi ke dubai untu","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
8,"rt ketua tim advokasi jokowi sama ruf amin yusril ihza mahendra tegas siap hadap gugat hasil pilpres yang ajuk p","positive"
4,"anak buahe mantan jenderal prabowo subianto hormat sek ","positive"
4,"rt kasubag humas ditjen imigrasi sama fernando benar informasi yang edar bahwa prabowo subianto pergi ke dubai uni emi","positive"
4,"rt kasubag humas ditjen imigrasi sama fernando benar informasi yang edar bahwa prabowo subianto pergi ke dubai uni emi","positive"
4," liput bpn prabowo subianto ke dubai cek sehat milu milu ","positive"
0,"rt prabowo subianto pagi ini tolak ke dubai uni emirat arab bpn prabowo sandiaga atak sang capres pergi ke dubai untu","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0," maubuatrusuhlagi andi arief sebut istilah juang sampai titik darah habis ya ","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
4,"rt kasubag humas ditjen imigrasi sama fernando benar informasi yang edar bahwa prabowo subianto pergi ke dubai uni emi","positive"
0,"rt prabowo subianto pagi ini tolak ke dubai uni emirat arab bpn prabowo sandiaga atak sang capres pergi ke dubai untu","neutral"
4,"rt kasubag humas ditjen imigrasi sama fernando benar informasi yang edar bahwa prabowo subianto pergi ke dubai uni emi","positive"
4,"rt kasubag humas ditjen imigrasi sama fernando benar informasi yang edar bahwa prabowo subianto pergi ke dubai uni emi","positive"
0,"rt prabowo subianto pagi ini tolak ke dubai uni emirat arab bpn prabowo sandiaga atak sang capres pergi ke dubai untu","neutral"
0,"bila bpk prabowo subianto temu bpk joko widodo lalu jumpa pak ibu megawati dan pak rudy habibi ","neutral"
4,"rt kasubag humas ditjen imigrasi sama fernando benar informasi yang edar bahwa prabowo subianto pergi ke dubai uni emi","positive"
4,"rt kasubag humas ditjen imigrasi sama fernando benar informasi yang edar bahwa prabowo subianto pergi ke dubai uni emi","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto pagi ini tolak ke dubai uni emirat arab bpn prabowo sandiaga atak sang capres pergi ke dubai untu","neutral"
0,"prabowo subianto pagi ini tolak ke dubai uni emirat arab bpn prabowo sandiaga atak sang capres pergi ke ","neutral"
4,"rt kasubag humas ditjen imigrasi sama fernando benar informasi yang edar bahwa prabowo subianto pergi ke dubai uni emi","positive"
0,"rt pergi lagi pak banyak banget orang rusiax yang ikutpada mei pukul wib di bandara halim pakai prabowo subianto n","neutral"
4,"kasubag humas ditjen imigrasi sama fernando benar informasi yang edar bahwa prabowo subianto pergi ke dub ","positive"
-4,"banyak orang asing dalam terbang prabowo subianto ke luar neger hari ini tandak ada main catur ya ","negative"
4,"gerindra prabowo subianto ke dubai cek sehat rutin ","positive"
2," rindu sama ndeso katro lugu culun ingat sama gorong gorong walaupun cuma fatamorgana polesa ","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
3," maubuatrusuhlagigerakan people power yang belakang suara kubu dukung ","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
-1,"rt calon presiden nomor urut prabowo subianto tolak dari bandara halim perdanakusuma jakarta timur ke dubai uni emirat ar","negative"
-1,"ini tuju prabowo subianto ke dubai anak buah tak tahu kapan sang capres kembali via ","negative"
0,"prabowo subianto ex mantan menantu soeharto sekaligus ex danjen kopassus memang milik harta limpah tapi","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt siapa wn rusia yang teman prabowo subianto ke dubai ","neutral"
0,"prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang ditumpan ","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt pergi lagi pak banyak banget orang rusiax yang ikutpada mei pukul wib di bandara halim pakai prabowo subianto n","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"prabowo subianto pergi ke dubai uea bareng orang rusia belanda dan as linetoday","neutral"
-6,"rt ambulans gerindra juga temu ambulans milik ormas radikal afiliasi isis garis yang lama ini fasilitas capres p","negative"
-6,"rt ambulans gerindra juga temu ambulans milik ormas radikal afiliasi isis garis yang lama ini fasilitas capres p","negative"
4,"bpn benar prabowo subianto pergi ke dubai via ","positive"
4,"rt bpn benar prabowo subianto pergi ke dubai ","positive"
4,"rt bpn benar prabowo subianto pergi ke dubai ","positive"
-6,"ambulans gerindra juga temu ambulans milik ormas radikal afiliasi isis garis yang lama ini fasilitas ","negative"
0,"siapa wn rusia yang teman prabowo subianto ke dubai ","neutral"
0,"prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rus ","neutral"
0,"rt surabaya harap agar harap dua joko widodo dan prabowo subianto segera bertemu ","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
3,"rt sama reza dukung utama prabowo subianto dalam pilpres sebut sumatera barat propinsi dajjal tanda lebaran hati","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt laksamana a langsung gabung sama bikin main baru spesialis operasi black buat hajar jokowinamanya fron","neutral"
-1,"naik jet pribadi prabowo subianto tolak ke dubai sama orang asing ","negative"
-1,"naik jet pribadi prabowo subianto tolak ke dubai sama orang asing ","negative"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt surabaya harap agar harap dua joko widodo dan prabowo subianto segera bertemu ","neutral"
-1,"rt sementara itu pukul wib mei prabowo subianto serta rombong berangkat ke dubai uni emirat arab deng","negative"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
3,"rt sama reza dukung utama prabowo subianto dalam pilpres sebut sumatera barat propinsi dajjal tanda lebaran hati","positive"
-4,"nyata belum antik jokowi kma prabowo subianto sudah kabur tahun dia kabur ke yordania kini dia kak ","negative"
-1,"calon presiden nomor urut prabowo subianto tolak dari bandara halim perdanakusuma jakarta timur ke dubai un ","negative"
0,"rt pergi lagi pak banyak banget orang rusiax yang ikutpada mei pukul wib di bandara halim pakai prabowo subianto n","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt surabaya bicara harap capres jokowi prabowo subianto bertemu hingga doa pihak yang mem bully ","neutral"
0,"prabowo subianto tinggal indonesia selasa pagi ini negara tuju lewat ","neutral"
0,"prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rus ","neutral"
0,"prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang ditumpan ","neutral"
0,"rt election unrest at least have died as protests ini indonesia turned violent after thousands took tapi the streets ini sup","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt siapa wn rusia yang teman prabowo subianto ke dubai ","neutral"
4," inilh pemimpin yang baik prabowo subianto","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
4,"bpn benar prabowo subianto pergi ke dubai ","positive"
-1,"rt sementara itu pukul wib mei prabowo subianto serta rombong berangkat ke dubai uni emirat arab deng","negative"
0,"siapa wn rusia yang teman prabowo subianto ke dubai ","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
-4,"rt prabowo subianto kabur kecut dan khianat bangsat cc ","negative"
-4,"tahun kabur ke yordania tahun kabut ke uni emirat arab itu prabowo subianto ","negative"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
-4,"prabowo subianto kabur kecut dan khianat bangsat ","negative"
0," liput siapa wn rusia yang teman prabowo subianto ke dubai milu milu ","neutral"
3,"rt sama reza dukung utama prabowo subianto dalam pilpres sebut sumatera barat propinsi dajjal tanda lebaran hati","positive"
0,"rt pergi lagi pak banyak banget orang rusiax yang ikutpada mei pukul wib di bandara halim pakai prabowo subianto n","neutral"
0,"prabowo subianto kabar pergi ke dubai uni emirat arab selasa pagi prabowo dan tujuh orang l ","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt surabaya harap agar harap dua joko widodo dan prabowo subianto segera bertemu ","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"siapa wn rusia yang teman prabowo subianto ke dubai ","neutral"
3,"rt sama reza dukung utama prabowo subianto dalam pilpres sebut sumatera barat propinsi dajjal tanda lebaran hati","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
3,"rt sama reza dukung utama prabowo subianto dalam pilpres sebut sumatera barat propinsi dajjal tanda lebaran hati","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"sungguh sebal ","neutral"
3,"rt sama reza dukung utama prabowo subianto dalam pilpres sebut sumatera barat propinsi dajjal tanda lebaran hati","positive"
0,"prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang ditumpan ","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt surabaya harap agar harap dua joko widodo dan prabowo subianto segera bertemu ","neutral"
4,"hmm agak perlu duit banyak support lain untuk menang di maka prabowo subianto berto ","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
3,"rt sama reza dukung utama prabowo subianto dalam pilpres sebut sumatera barat propinsi dajjal tanda lebaran hati","positive"
6," asa kok enggak enak ya moga indonesia baik baik saja besok dan lusa ","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
3,"rt setelah tangkap oleh aparat polisi dukung capres prabowo subianto lieus sungkharisma telah tetap bagai ter","positive"
3,"rt setelah tangkap oleh aparat polisi dukung capres prabowo subianto lieus sungkharisma telah tetap bagai ter","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
3,"rt sama reza dukung utama prabowo subianto dalam pilpres sebut sumatera barat propinsi dajjal tanda lebaran hati","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
-4,"rt kabur prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pe","negative"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
3,"rt setelah tangkap oleh aparat polisi dukung capres prabowo subianto lieus sungkharisma telah tetap bagai ter","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0," prabowo subianto","neutral"
-4,"kabur prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam ","negative"
3,"rt sama reza dukung utama prabowo subianto dalam pilpres sebut sumatera barat propinsi dajjal tanda lebaran hati","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
3,"sama reza dukung utama prabowo subianto dalam pilpres sebut sumatera barat propinsi dajjal ","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt surabaya harap agar harap dua joko widodo dan prabowo subianto segera bertemu ","neutral"
0,"capres prabowo subianto pergi tuju dubai uni emirat arab selasa pagi dengan guna jet pribadi w ","neutral"
0,"rt surabaya harap agar harap dua joko widodo dan prabowo subianto segera bertemu ","neutral"
0,"prabowo cabutttprabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabow ","neutral"
0,"rt pergi lagi pak banyak banget orang rusiax yang ikutpada mei pukul wib di bandara halim pakai prabowo subianto n","neutral"
0,"cc subianto ","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt surabaya harap agar harap dua joko widodo dan prabowo subianto segera bertemu ","neutral"
0,"rt pergi lagi pak banyak banget orang rusiax yang ikutpada mei pukul wib di bandara halim pakai prabowo subianto n","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt no these photos di not show indonesian presidential candidate prabowo subianto got of election votes official","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prab","neutral"
4,"harap doa semua akan baik saja prabowo subianto tolak ke dubai uni emirat ","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
-1,"calon presiden prabowo subianto kembali tandang ke luar neger kali ini dubai uni emirat arab hari ini las ","negative"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt pergi lagi pak banyak banget orang rusiax yang ikutpada mei pukul wib di bandara halim pakai prabowo subianto n","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt pergi lagi pak banyak banget orang rusiax yang ikutpada mei pukul wib di bandara halim pakai prabowo subianto n","neutral"
0," prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo pra ","neutral"
0,"prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rus ","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
1,"prabowo subianto naik pesawat ke dubai satu negara geger minggu kemarin saya naik pesawat ke dubai kagak ada yang geger di twitter aneh ","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0," maubuatrusuhlagibukti bukti upa taut atau link berita yang serta tim hukum prabowo subianto sandiaga untuk ","neutral"
8,"moga indonesia baik saja pasca prabowo ke dubai aman r ","positive"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"naaaahhhhh thankyoutnipolriprabowo subianto tolak ke dubai uni emirat arab pagi tad ","neutral"
0,"happy a nice trip ya pak prabowo subianto tolak ke dubai uni emirat arab pagi tadi ","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
-1,"kembali tahun saja lah prabowo subianto tolak ke dubai uni emirat arab pagi tad ","negative"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang ditumpan ","neutral"
0,"prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang ditumpan ","neutral"
4,"buka dengan yang manis prabowo subianto tolak ke dubai uni emirat arab pagi t ","positive"
0,"rt maubuatrusuhlagi bukti bukti upa taut atau link berita yang serta tim hukum wbowo subianto sandiwara uno itu me","neutral"
0,"rt prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rusia amerik","neutral"
0,"prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang ditumpan ","neutral"
0,"prabowo subianto tolak ke dubai uni emirat arab pagi tadi dalam pesawat yang tumpang prabowo ada warga rus ","neutral"
0,"rt surabaya harap agar harap dua joko widodo dan prabowo subianto segera bertemu ","neutral"
0,"rt surabaya harap agar harap dua joko widodo dan prabowo subianto segera bertemu ","neutral"
0,"rt konferensi pers prabowo subianto pasca tetap hasil milu ","neutral"
0,"rt pergi lagi pak banyak banget orang rusiax yang ikutpada mei pukul wib di bandara halim pakai prabowo subianto n","neutral"
0,"rt surabaya harap agar harap dua joko widodo dan prabowo subianto segera bertemu ","neutral"
0,"rt prabowo subianto umum rencana untuk gugat putus kpu ke mahkamah konstitusi maka hati","neutral"
-5,"capres dan cawapres nomor urut prabowo subianto sandiaga uno bawa bukti ada duga curang di pilpre ","negative"
0,"rt surabaya harap agar harap dua joko widodo dan prabowo subianto segera bertemu ","neutral"
0,"rt pergi lagi pak banyak banget orang rusiax yang ikutpada mei pukul wib di bandara halim pakai prabowo subianto n","neutral"
3,"rt setelah tangkap oleh aparat polisi dukung capres prabowo subianto lieus sungkharisma telah tetap bagai ter","positive"
8," saya percaya pak prabowo subianto itu orang baik yang bangsat itu orang yang ada di keliling","positive"
